photo_key,face_index,person_name,matched_user_id,similarity,bbox_left,bbox_top,bbox_width,bbox_height
Camera 1/S&V R C1 Sangeet-124.jpg,2,sam,sam_v2,99.998817,0.59703082,0.20396109,0.05703735,0.11424123
Camera 1/S&V R C1 Sangeet-1240.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1241.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1242.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1243.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1244.jpg,3,abhy,abhy,99.998367,0.51677537,0.14679772,0.09600690,0.15772939
Camera 1/S&V R C1 Sangeet-1245.jpg,1,abhy,abhy,99.151466,0.49472129,0.15575682,0.07746408,0.14486627
Camera 1/S&V R C1 Sangeet-1246.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1247.jpg,3,vinayspapa,vinayspapa,96.568680,0.69830060,0.16285034,0.05916956,0.21862845
Camera 1/S&V R C1 Sangeet-1247.jpg,4,abhy,abhy,99.606888,0.38775337,0.18002681,0.05492499,0.15115719
Camera 1/S&V R C1 Sangeet-1248.jpg,3,abhy,abhy,98.211655,0.36214870,0.15517929,0.06393329,0.13610391
Camera 1/S&V R C1 Sangeet-1249.jpg,4,abhy,abhy,98.965996,0.36003053,0.11247046,0.06621771,0.15105829
Camera 1/S&V R C1 Sangeet-125.jpg,2,sam,sam_v2,99.998741,0.61643225,0.17247021,0.05679193,0.11856999
Camera 1/S&V R C1 Sangeet-1250.jpg,1,vinayspapa,vinayspapa,98.174164,0.65028518,0.12974274,0.06969196,0.19291244
Camera 1/S&V R C1 Sangeet-1251.jpg,2,abhy,abhy,99.979988,0.32754090,0.11738943,0.07698078,0.14078395
Camera 1/S&V R C1 Sangeet-1252.jpg,2,abhy,abhy,99.978104,0.34090763,0.11820273,0.06789337,0.13420090
Camera 1/S&V R C1 Sangeet-1253.jpg,6,abhy,abhy,99.995979,0.29552534,0.09275538,0.07002756,0.12988465
Camera 1/S&V R C1 Sangeet-1254.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1255.jpg,6,vinaysmummy,vinaysmummy,99.926849,0.96995956,0.39165643,0.03327887,0.09967911
Camera 1/S&V R C1 Sangeet-1256.jpg,2,abhy,abhy,99.319336,0.69829535,0.28748173,0.04930982,0.11419623
Camera 1/S&V R C1 Sangeet-1256.jpg,5,sam,sam_v2,96.261345,0.38568982,0.36170509,0.02914450,0.07583401
Camera 1/S&V R C1 Sangeet-1257.jpg,2,abhy,abhy,98.174370,0.63249558,0.27076423,0.04207660,0.11228495
Camera 1/S&V R C1 Sangeet-1258.jpg,3,abhy,abhy,99.161842,0.63979983,0.26809028,0.04554382,0.10827058
Camera 1/S&V R C1 Sangeet-1259.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-126.jpg,2,sam,sam_v2,99.994606,0.59318382,0.14738432,0.06037408,0.12389919
Camera 1/S&V R C1 Sangeet-126.jpg,4,abhy,abhy,99.967079,0.95181227,0.14340103,0.04619238,0.08556362
Camera 1/S&V R C1 Sangeet-1260.jpg,2,abhy,abhy,99.994888,0.70262349,0.23503639,0.08433258,0.14983734
Camera 1/S&V R C1 Sangeet-1261.jpg,3,abhy,abhy,99.692329,0.74632579,0.24472034,0.07730017,0.14920357
Camera 1/S&V R C1 Sangeet-1262.jpg,3,abhy,abhy,99.990112,0.58246320,0.23070748,0.07303937,0.14778388
Camera 1/S&V R C1 Sangeet-1262.jpg,4,vinayspapa,vinayspapa,99.178574,0.24223912,0.27238980,0.05882173,0.17470525
Camera 1/S&V R C1 Sangeet-1262.jpg,6,mohini,mohini_v2,99.132957,0.55618823,0.37449336,0.04361218,0.09002635
Camera 1/S&V R C1 Sangeet-1263.jpg,3,vinaysmummy,vinaysmummy,99.998306,0.63522035,0.40835407,0.09384833,0.16720244
Camera 1/S&V R C1 Sangeet-1264.jpg,3,vinaysmummy,vinaysmummy,99.999809,0.63411486,0.41324520,0.09856787,0.17529206
Camera 1/S&V R C1 Sangeet-1265.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1266.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1267.jpg,5,mohini,mohini_v2,99.983833,0.52672505,0.37973130,0.05926672,0.11730394
Camera 1/S&V R C1 Sangeet-1268.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1269.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-127.jpg,2,sam,sam_v2,99.988609,0.57494086,0.18048632,0.06739557,0.14351037
Camera 1/S&V R C1 Sangeet-127.jpg,4,abhy,abhy,99.232635,0.68395644,0.17102644,0.04509631,0.08166493
Camera 1/S&V R C1 Sangeet-1270.jpg,3,vinaysmummy,vinaysmummy,99.944130,0.08829454,0.42957944,0.06842341,0.13985796
Camera 1/S&V R C1 Sangeet-1271.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1272.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1273.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1274.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1275.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1276.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1277.jpg,2,abhy,abhy,99.322655,0.72069734,0.24568145,0.05529089,0.14418603
Camera 1/S&V R C1 Sangeet-1278.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1279.jpg,4,vinaysmummy,vinaysmummy,99.998596,0.94768536,0.44723308,0.05217969,0.11520763
Camera 1/S&V R C1 Sangeet-128.jpg,2,sam,sam_v2,99.994095,0.59003848,0.20845474,0.05938147,0.11247735
Camera 1/S&V R C1 Sangeet-1280.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1281.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1282.jpg,3,mohini,mohini_v2,99.110161,0.53352100,0.33697450,0.04595441,0.09317330
Camera 1/S&V R C1 Sangeet-1283.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1284.jpg,5,mohini,mohini_v2,99.815392,0.49900860,0.35510227,0.03888312,0.08839480
Camera 1/S&V R C1 Sangeet-1285.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1286.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1287.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1288.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1289.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-129.jpg,2,sam,sam_v2,99.998077,0.58600587,0.17310067,0.05801526,0.11086949
Camera 1/S&V R C1 Sangeet-1290.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1291.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1292.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1293.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1294.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1295.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1296.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1297.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1298.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1299.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-13.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-130.jpg,2,sam,sam_v2,99.998161,0.56970417,0.17656212,0.05696332,0.12191468
Camera 1/S&V R C1 Sangeet-1300.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1301.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1302.jpg,1,mohini,mohini_v2,99.852493,0.10518328,0.30587560,0.08504812,0.17902106
Camera 1/S&V R C1 Sangeet-1302.jpg,3,abhy,abhy,99.974792,0.43152159,0.22588040,0.05959940,0.11102346
Camera 1/S&V R C1 Sangeet-1303.jpg,1,mohini,mohini_v2,99.933937,0.09361744,0.31234500,0.07451687,0.18243949
Camera 1/S&V R C1 Sangeet-1303.jpg,4,abhy,abhy,99.966362,0.51505738,0.24965723,0.06412860,0.12580340
Camera 1/S&V R C1 Sangeet-1304.jpg,1,mohini,mohini_v2,99.980331,0.08600334,0.31087384,0.07755545,0.17230994
Camera 1/S&V R C1 Sangeet-1304.jpg,3,abhy,abhy,99.979767,0.51812744,0.24515091,0.06807086,0.12797852
Camera 1/S&V R C1 Sangeet-1305.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1306.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1307.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1308.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1309.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-131.jpg,2,sam,sam_v2,99.876038,0.60039049,0.25700128,0.06242310,0.09848171
Camera 1/S&V R C1 Sangeet-1310.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1311.jpg,2,abhy,abhy,99.935570,0.44580019,0.21715876,0.08296185,0.15854467
Camera 1/S&V R C1 Sangeet-1312.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1313.jpg,3,abhy,abhy,99.941544,0.44415113,0.25994995,0.08202857,0.15761916
Camera 1/S&V R C1 Sangeet-1313.jpg,4,sam,sam_v2,98.039398,0.50923181,0.31618822,0.05521173,0.11421679
Camera 1/S&V R C1 Sangeet-1314.jpg,2,abhy,abhy,99.983215,0.49173051,0.22837973,0.07966001,0.15584615
Camera 1/S&V R C1 Sangeet-1315.jpg,2,sam,sam_v2,99.990097,0.44643098,0.30822992,0.07357483,0.14225499
Camera 1/S&V R C1 Sangeet-1316.jpg,1,sam,sam_v2,99.985329,0.43694910,0.29476440,0.07343915,0.13885763
Camera 1/S&V R C1 Sangeet-1317.jpg,1,abhy,abhy,99.605576,0.49154529,0.52077591,0.12933429,0.16479231
Camera 1/S&V R C1 Sangeet-1317.jpg,2,sam,sam_v2,99.948975,0.35664943,0.39260453,0.08599127,0.14713562
Camera 1/S&V R C1 Sangeet-1317.jpg,5,vinaysmummy,vinaysmummy,99.999275,0.73231995,0.36109570,0.05017621,0.09800643
Camera 1/S&V R C1 Sangeet-1318.jpg,2,sam,sam_v2,99.911102,0.33696780,0.30609491,0.08746753,0.16019604
Camera 1/S&V R C1 Sangeet-1319.jpg,1,abhy,abhy,99.795319,0.66237551,0.20426935,0.07739624,0.17155382
Camera 1/S&V R C1 Sangeet-1319.jpg,2,sam,sam_v2,99.994530,0.33786559,0.37059599,0.07920523,0.14300349
Camera 1/S&V R C1 Sangeet-132.jpg,2,sam,sam_v2,99.986786,0.60086793,0.12798014,0.05855603,0.11770692
Camera 1/S&V R C1 Sangeet-1320.jpg,2,sam,sam_v2,99.992767,0.32917884,0.37091798,0.08197983,0.14033847
Camera 1/S&V R C1 Sangeet-1321.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1322.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1323.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1324.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1325.jpg,2,sam,sam_v2,99.997551,0.48114964,0.32082307,0.08089917,0.15880106
Camera 1/S&V R C1 Sangeet-1326.jpg,2,sam,sam_v2,99.998322,0.46502125,0.31329459,0.08249713,0.16246803
Camera 1/S&V R C1 Sangeet-1327.jpg,2,sam,sam_v2,99.996025,0.59752321,0.30843335,0.08515033,0.15018019
Camera 1/S&V R C1 Sangeet-1328.jpg,3,sam,sam_v2,99.993996,0.54947937,0.33325589,0.08534894,0.14889291
Camera 1/S&V R C1 Sangeet-1328.jpg,4,vinayspapa,vinayspapa,96.397171,0.16751331,0.20319782,0.06915659,0.14433751
Camera 1/S&V R C1 Sangeet-1329.jpg,3,sam,sam_v2,99.997879,0.55016768,0.24975888,0.08213873,0.15110955
Camera 1/S&V R C1 Sangeet-133.jpg,2,sam,sam_v2,99.996124,0.62330556,0.15059809,0.05322272,0.10970895
Camera 1/S&V R C1 Sangeet-1330.jpg,3,sam,sam_v2,99.996613,0.54404932,0.27801809,0.08245514,0.15636124
Camera 1/S&V R C1 Sangeet-1331.jpg,2,sam,sam_v2,99.999641,0.52010846,0.37050518,0.08067218,0.15155688
Camera 1/S&V R C1 Sangeet-1332.jpg,2,sam,sam_v2,99.998680,0.50506210,0.33902502,0.08145932,0.15626644
Camera 1/S&V R C1 Sangeet-1333.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1334.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1335.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1336.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1337.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1338.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1339.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-134.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1340.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1341.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1342.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1343.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1344.jpg,7,abhy,abhy,97.102692,0.20147967,0.24139878,0.03427862,0.05444988
Camera 1/S&V R C1 Sangeet-1345.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1346.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1347.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1348.jpg,4,vinaysmummy,vinaysmummy,99.999908,0.69696951,0.32899338,0.06962249,0.13046277
Camera 1/S&V R C1 Sangeet-1349.jpg,4,vinaysmummy,vinaysmummy,99.999908,0.67495179,0.32241783,0.06524511,0.12339912
Camera 1/S&V R C1 Sangeet-135.jpg,4,sam,sam_v2,99.999878,0.54643965,0.21886809,0.03639362,0.08134883
Camera 1/S&V R C1 Sangeet-1350.jpg,5,vinaysmummy,vinaysmummy,99.999893,0.62578940,0.30638385,0.06540027,0.11788782
Camera 1/S&V R C1 Sangeet-1351.jpg,6,vinaysmummy,vinaysmummy,99.999893,0.55052257,0.33328789,0.05831830,0.11154956
Camera 1/S&V R C1 Sangeet-1352.jpg,6,vinaysmummy,vinaysmummy,99.999878,0.55148804,0.33977467,0.05939899,0.11268601
Camera 1/S&V R C1 Sangeet-1353.jpg,6,vinaysmummy,vinaysmummy,99.999886,0.56678510,0.32900289,0.05898114,0.11905798
Camera 1/S&V R C1 Sangeet-1354.jpg,5,vinaysmummy,vinaysmummy,99.999893,0.57434964,0.29832858,0.06228156,0.11728929
Camera 1/S&V R C1 Sangeet-1354.jpg,8,vinaysmummy,vinaysmummy,99.940659,0.56360263,0.25933823,0.03421887,0.07974557
Camera 1/S&V R C1 Sangeet-1355.jpg,4,vinaysmummy,vinaysmummy,99.999832,0.47240660,0.33745465,0.06069278,0.11502357
Camera 1/S&V R C1 Sangeet-1356.jpg,5,vinaysmummy,vinaysmummy,99.999893,0.47395778,0.32073206,0.06051886,0.11330579
Camera 1/S&V R C1 Sangeet-1357.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1358.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1359.jpg,5,mohini,mohini_v2,99.464493,0.38787872,0.38073584,0.03527826,0.07254319
Camera 1/S&V R C1 Sangeet-136.jpg,3,sam,sam_v2,99.998215,0.52268690,0.22600000,0.03962634,0.08265552
Camera 1/S&V R C1 Sangeet-1360.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1361.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1362.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1363.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1364.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1365.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1366.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1367.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-137.jpg,3,sam,sam_v2,99.999908,0.57327801,0.23150657,0.03822327,0.08770633
Camera 1/S&V R C1 Sangeet-1371.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1372.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1373.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1374.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1375.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1376.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1377.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1379.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-138.jpg,2,sam,sam_v2,99.601433,0.59393299,0.17723960,0.03850085,0.08659579
Camera 1/S&V R C1 Sangeet-1380.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1381.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1382.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1383.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1384.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1385.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1386.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1387.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1388.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1389.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-139.jpg,2,sam,sam_v2,99.999710,0.47129282,0.22861837,0.04839084,0.09459241
Camera 1/S&V R C1 Sangeet-1390.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1391.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1392.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1393.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1394.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1395.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1396.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1397.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1398.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1399.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-14.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-140.jpg,1,sam,sam_v2,99.999939,0.49943382,0.20624320,0.05208615,0.09423617
Camera 1/S&V R C1 Sangeet-1400.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1401.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1402.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1403.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1404.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1405.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1406.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1407.jpg,1,sam,sam_v2,99.985008,0.53749204,0.18992394,0.05020593,0.11116061
Camera 1/S&V R C1 Sangeet-1408.jpg,2,sam,sam_v2,99.994202,0.54273045,0.19311097,0.04980353,0.11018398
Camera 1/S&V R C1 Sangeet-1409.jpg,2,sam,sam_v2,99.990349,0.58799982,0.19315585,0.06811493,0.12778720
Camera 1/S&V R C1 Sangeet-141.jpg,1,sam,sam_v2,99.998108,0.32128906,0.16972512,0.05140549,0.10283105
Camera 1/S&V R C1 Sangeet-1410.jpg,2,sam,sam_v2,99.994186,0.55139172,0.10733350,0.07091784,0.14097802
Camera 1/S&V R C1 Sangeet-1411.jpg,2,sam,sam_v2,99.999710,0.56411034,0.23241954,0.05998670,0.11492965
Camera 1/S&V R C1 Sangeet-1412.jpg,2,sam,sam_v2,99.998184,0.55599672,0.21697371,0.05960834,0.11375713
Camera 1/S&V R C1 Sangeet-1413.jpg,2,sam,sam_v2,99.999413,0.56417024,0.18721886,0.06291333,0.11677953
Camera 1/S&V R C1 Sangeet-1414.jpg,2,sam,sam_v2,99.999931,0.57747871,0.17271899,0.05977917,0.12624148
Camera 1/S&V R C1 Sangeet-1415.jpg,2,sam,sam_v2,99.999771,0.58607411,0.17255864,0.05912500,0.13021745
Camera 1/S&V R C1 Sangeet-1416.jpg,2,sam,sam_v2,99.999275,0.58429271,0.17263414,0.06006683,0.13282694
Camera 1/S&V R C1 Sangeet-1417.jpg,2,sam,sam_v2,99.998894,0.61216158,0.14892805,0.06057263,0.13057847
Camera 1/S&V R C1 Sangeet-1418.jpg,2,sam,sam_v2,99.943260,0.63062835,0.17414850,0.05465051,0.12373722
Camera 1/S&V R C1 Sangeet-1419.jpg,2,sam,sam_v2,99.960365,0.57337874,0.10414571,0.05938702,0.13795337
Camera 1/S&V R C1 Sangeet-142.jpg,2,sam,sam_v2,99.987862,0.34979978,0.18377911,0.05013617,0.10845723
Camera 1/S&V R C1 Sangeet-1420.jpg,2,sam,sam_v2,99.995384,0.60496664,0.15715960,0.05706726,0.12342519
Camera 1/S&V R C1 Sangeet-1421.jpg,2,sam,sam_v2,99.993668,0.50147694,0.18932615,0.06016782,0.11527462
Camera 1/S&V R C1 Sangeet-1422.jpg,2,sam,sam_v2,99.864624,0.47668219,0.20565566,0.05918958,0.11349812
Camera 1/S&V R C1 Sangeet-1423.jpg,2,sam,sam_v2,99.909416,0.49762261,0.17116077,0.06267920,0.12259323
Camera 1/S&V R C1 Sangeet-1424.jpg,2,sam,sam_v2,99.707787,0.52568734,0.18533833,0.06352808,0.11040846
Camera 1/S&V R C1 Sangeet-1425.jpg,2,sam,sam_v2,99.916779,0.57648730,0.16924502,0.06458942,0.12508968
Camera 1/S&V R C1 Sangeet-1426.jpg,2,sam,sam_v2,99.870018,0.57467365,0.18376447,0.06301935,0.12117171
Camera 1/S&V R C1 Sangeet-1427.jpg,1,sam,sam_v2,99.994736,0.51824558,0.46284914,0.06269781,0.14047472
Camera 1/S&V R C1 Sangeet-1428.jpg,2,sam,sam_v2,99.990974,0.53624213,0.45651233,0.06173065,0.13338357
Camera 1/S&V R C1 Sangeet-1429.jpg,1,sam,sam_v2,99.997749,0.56045640,0.44600624,0.06276569,0.13867970
Camera 1/S&V R C1 Sangeet-143.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1430.jpg,1,sam,sam_v2,99.999458,0.53012705,0.47572279,0.06212091,0.13363072
Camera 1/S&V R C1 Sangeet-1431.jpg,2,sam,sam_v2,99.997940,0.52577943,0.47468671,0.06106634,0.13286808
Camera 1/S&V R C1 Sangeet-1432.jpg,2,sam,sam_v2,99.999741,0.53461027,0.36814356,0.06111493,0.12392642
Camera 1/S&V R C1 Sangeet-1433.jpg,2,sam,sam_v2,99.999756,0.50641364,0.34382606,0.06332904,0.12979779
Camera 1/S&V R C1 Sangeet-1434.jpg,2,sam,sam_v2,99.998093,0.51810163,0.33628854,0.06331012,0.13181049
Camera 1/S&V R C1 Sangeet-1435.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1436.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1437.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1438.jpg,2,sam,sam_v2,99.856903,0.50780892,0.14699294,0.04833981,0.12185211
Camera 1/S&V R C1 Sangeet-1439.jpg,2,sam,sam_v2,99.923401,0.50669181,0.13783377,0.04623950,0.12288165
Camera 1/S&V R C1 Sangeet-144.jpg,2,sam,sam_v2,98.412231,0.26317155,0.14516447,0.03582727,0.09279782
Camera 1/S&V R C1 Sangeet-144.jpg,12,sam,sam_v2,98.048363,0.28916970,0.14555554,0.01695294,0.04566032
Camera 1/S&V R C1 Sangeet-1440.jpg,2,sam,sam_v2,99.997238,0.57492602,0.14953123,0.05081323,0.12487195
Camera 1/S&V R C1 Sangeet-1441.jpg,2,sam,sam_v2,99.997711,0.57801747,0.15263125,0.05045410,0.12080012
Camera 1/S&V R C1 Sangeet-1442.jpg,2,sam,sam_v2,99.996468,0.58683199,0.19945650,0.05113830,0.12507878
Camera 1/S&V R C1 Sangeet-1443.jpg,1,sam,sam_v2,99.471245,0.58356845,0.20214747,0.06402045,0.12842274
Camera 1/S&V R C1 Sangeet-1444.jpg,1,sam,sam_v2,99.992462,0.60394382,0.19513230,0.06633826,0.13538878
Camera 1/S&V R C1 Sangeet-1445.jpg,2,sam,sam_v2,99.999306,0.61601871,0.17876638,0.06271198,0.12472051
Camera 1/S&V R C1 Sangeet-1446.jpg,2,sam,sam_v2,99.999275,0.60416698,0.17312106,0.06270716,0.12156609
Camera 1/S&V R C1 Sangeet-1447.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1448.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1449.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-145.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1450.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1451.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1452.jpg,2,abhy,abhy,99.999718,0.75031883,0.16487114,0.05907257,0.10268613
Camera 1/S&V R C1 Sangeet-1452.jpg,5,sam,sam_v2,99.999519,0.46818662,0.23357715,0.05021255,0.09660359
Camera 1/S&V R C1 Sangeet-1453.jpg,2,abhy,abhy,99.999405,0.75154132,0.16850470,0.05928272,0.09808702
Camera 1/S&V R C1 Sangeet-1453.jpg,5,sam,sam_v2,99.998077,0.46762475,0.23062965,0.05156738,0.09664864
Camera 1/S&V R C1 Sangeet-1454.jpg,2,abhy,abhy,99.999664,0.73338801,0.16161707,0.05737048,0.09716754
Camera 1/S&V R C1 Sangeet-1454.jpg,5,sam,sam_v2,99.998169,0.45885792,0.21783896,0.04848138,0.09498705
Camera 1/S&V R C1 Sangeet-1455.jpg,2,abhy,abhy,99.999214,0.74012965,0.17630664,0.05791296,0.09894484
Camera 1/S&V R C1 Sangeet-1455.jpg,5,sam,sam_v2,99.998344,0.46705508,0.23653330,0.04985172,0.09672713
Camera 1/S&V R C1 Sangeet-1456.jpg,1,abhy,abhy,99.999794,0.37296292,0.14630109,0.06692789,0.12442960
Camera 1/S&V R C1 Sangeet-1456.jpg,2,sam,sam_v2,99.998055,0.52853298,0.20827262,0.06498651,0.12463921
Camera 1/S&V R C1 Sangeet-1457.jpg,2,sam,sam_v2,99.998260,0.51737642,0.22618742,0.05290765,0.09979374
Camera 1/S&V R C1 Sangeet-1457.jpg,3,abhy,abhy,99.999496,0.39558569,0.17179167,0.05437524,0.09577718
Camera 1/S&V R C1 Sangeet-1458.jpg,2,abhy,abhy,99.998558,0.38271990,0.15979801,0.05416955,0.09714986
Camera 1/S&V R C1 Sangeet-1458.jpg,3,sam,sam_v2,99.998558,0.50507557,0.21418154,0.05167648,0.09971132
Camera 1/S&V R C1 Sangeet-1459.jpg,2,abhy,abhy,99.998131,0.38376483,0.14671943,0.05669574,0.09593589
Camera 1/S&V R C1 Sangeet-1459.jpg,3,sam,sam_v2,99.999222,0.50669581,0.19313531,0.04991406,0.10739392
Camera 1/S&V R C1 Sangeet-146.jpg,,,,,,,,
Camera 1/S&V R C1 Sangeet-1460.jpg,3,sam,sam_v2,99.999413,0.58653951,0.19922440,0.06937964,0.13030106
Camera 1/S&V R C1 Sangeet-1461.jpg,3,sam,sam_v2,99.999168,0.59419107,0.23973586,0.05736194,0.11081340
Camera 1/S&V R C1 Sangeet-1462.jpg,3,sam,sam_v2,99.999260,0.59646255,0.23743452,0.05650519,0.10859173
Camera 1/S&V R C1 Sangeet-1463.jpg,3,sam,sam_v2,99.998680,0.58010375,0.24335575,0.05573444,0.10600815
